Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;BEVSTD__Bevoelkerungsstand__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05766064;      Schlangen;NAT;Nationalität;NATD;Deutsche;8731
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05766064;      Schlangen;NAT;Nationalität;NATA;Ausländer;528
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770;    Minden-Lübbecke, Kreis;NAT;Nationalität;;Insgesamt;310409
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770;    Minden-Lübbecke, Kreis;NAT;Nationalität;NATD;Deutsche;284779
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770;    Minden-Lübbecke, Kreis;NAT;Nationalität;NATA;Ausländer;25630
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770004;      Bad Oeynhausen, Stadt;NAT;Nationalität;;Insgesamt;48604
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770004;      Bad Oeynhausen, Stadt;NAT;Nationalität;NATD;Deutsche;43262
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770004;      Bad Oeynhausen, Stadt;NAT;Nationalität;NATA;Ausländer;5342
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770008;      Espelkamp, Stadt;NAT;Nationalität;;Insgesamt;24782
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770008;      Espelkamp, Stadt;NAT;Nationalität;NATD;Deutsche;22582
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770008;      Espelkamp, Stadt;NAT;Nationalität;NATA;Ausländer;2200
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770012;      Hille;NAT;Nationalität;;Insgesamt;15374
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770012;      Hille;NAT;Nationalität;NATD;Deutsche;14917
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770012;      Hille;NAT;Nationalität;NATA;Ausländer;457
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770016;      Hüllhorst;NAT;Nationalität;;Insgesamt;13032
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770016;      Hüllhorst;NAT;Nationalität;NATD;Deutsche;12489
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770016;      Hüllhorst;NAT;Nationalität;NATA;Ausländer;543
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770020;      Lübbecke, Stadt;NAT;Nationalität;;Insgesamt;25541
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770020;      Lübbecke, Stadt;NAT;Nationalität;NATD;Deutsche;23242
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770020;      Lübbecke, Stadt;NAT;Nationalität;NATA;Ausländer;2299
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770024;      Minden, Stadt;NAT;Nationalität;;Insgesamt;81716
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770024;      Minden, Stadt;NAT;Nationalität;NATD;Deutsche;72104
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770024;      Minden, Stadt;NAT;Nationalität;NATA;Ausländer;9612
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770028;      Petershagen, Stadt;NAT;Nationalität;;Insgesamt;25119
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770028;      Petershagen, Stadt;NAT;Nationalität;NATD;Deutsche;24082
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770028;      Petershagen, Stadt;NAT;Nationalität;NATA;Ausländer;1037
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770032;      Porta Westfalica, Stadt;NAT;Nationalität;;Insgesamt;35631
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770032;      Porta Westfalica, Stadt;NAT;Nationalität;NATD;Deutsche;33759
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770032;      Porta Westfalica, Stadt;NAT;Nationalität;NATA;Ausländer;1872
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770036;      Preußisch Oldendorf, Stadt;NAT;Nationalität;;Insgesamt;12188
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770036;      Preußisch Oldendorf, Stadt;NAT;Nationalität;NATD;Deutsche;11540
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770036;      Preußisch Oldendorf, Stadt;NAT;Nationalität;NATA;Ausländer;648
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770040;      Rahden, Stadt;NAT;Nationalität;;Insgesamt;15402
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770040;      Rahden, Stadt;NAT;Nationalität;NATD;Deutsche;14503
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770040;      Rahden, Stadt;NAT;Nationalität;NATA;Ausländer;899
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770044;      Stemwede;NAT;Nationalität;;Insgesamt;13020
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770044;      Stemwede;NAT;Nationalität;NATD;Deutsche;12299
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05770044;      Stemwede;NAT;Nationalität;NATA;Ausländer;721
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774;    Paderborn, Kreis;NAT;Nationalität;;Insgesamt;307839
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774;    Paderborn, Kreis;NAT;Nationalität;NATD;Deutsche;278882
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774;    Paderborn, Kreis;NAT;Nationalität;NATA;Ausländer;28957
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774004;      Altenbeken;NAT;Nationalität;;Insgesamt;9113
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774004;      Altenbeken;NAT;Nationalität;NATD;Deutsche;8703
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774004;      Altenbeken;NAT;Nationalität;NATA;Ausländer;410
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774008;      Bad Lippspringe, Stadt;NAT;Nationalität;;Insgesamt;16237
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774008;      Bad Lippspringe, Stadt;NAT;Nationalität;NATD;Deutsche;14057
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774008;      Bad Lippspringe, Stadt;NAT;Nationalität;NATA;Ausländer;2180
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774012;      Borchen;NAT;Nationalität;;Insgesamt;13393
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774012;      Borchen;NAT;Nationalität;NATD;Deutsche;12673
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774012;      Borchen;NAT;Nationalität;NATA;Ausländer;720
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774016;      Büren, Stadt;NAT;Nationalität;;Insgesamt;21515
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774016;      Büren, Stadt;NAT;Nationalität;NATD;Deutsche;19912
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774016;      Büren, Stadt;NAT;Nationalität;NATA;Ausländer;1603
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774020;      Delbrück, Stadt;NAT;Nationalität;;Insgesamt;31989
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774020;      Delbrück, Stadt;NAT;Nationalität;NATD;Deutsche;29375
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774020;      Delbrück, Stadt;NAT;Nationalität;NATA;Ausländer;2614
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774024;      Hövelhof;NAT;Nationalität;;Insgesamt;16281
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774024;      Hövelhof;NAT;Nationalität;NATD;Deutsche;15310
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774024;      Hövelhof;NAT;Nationalität;NATA;Ausländer;971
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774028;      Lichtenau, Stadt;NAT;Nationalität;;Insgesamt;10570
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774028;      Lichtenau, Stadt;NAT;Nationalität;NATD;Deutsche;10021
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774028;      Lichtenau, Stadt;NAT;Nationalität;NATA;Ausländer;549
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774032;      Paderborn, Stadt;NAT;Nationalität;;Insgesamt;151633
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774032;      Paderborn, Stadt;NAT;Nationalität;NATD;Deutsche;133798
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774032;      Paderborn, Stadt;NAT;Nationalität;NATA;Ausländer;17835
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774036;      Salzkotten, Stadt;NAT;Nationalität;;Insgesamt;24956
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774036;      Salzkotten, Stadt;NAT;Nationalität;NATD;Deutsche;23690
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774036;      Salzkotten, Stadt;NAT;Nationalität;NATA;Ausländer;1266
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774040;      Bad Wünnenberg, Stadt;NAT;Nationalität;;Insgesamt;12152
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774040;      Bad Wünnenberg, Stadt;NAT;Nationalität;NATD;Deutsche;11343
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05774040;      Bad Wünnenberg, Stadt;NAT;Nationalität;NATA;Ausländer;809
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;059;  Arnsberg, Regierungsbezirk;NAT;Nationalität;;Insgesamt;3580568
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;059;  Arnsberg, Regierungsbezirk;NAT;Nationalität;NATD;Deutsche;3103726
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;059;  Arnsberg, Regierungsbezirk;NAT;Nationalität;NATA;Ausländer;476842
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05911;    Bochum, krfr. Stadt;NAT;Nationalität;;Insgesamt;365587
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05911;    Bochum, krfr. Stadt;NAT;Nationalität;NATD;Deutsche;316880
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05911;    Bochum, krfr. Stadt;NAT;Nationalität;NATA;Ausländer;48707
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05913;    Dortmund, krfr. Stadt;NAT;Nationalität;;Insgesamt;588250
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05913;    Dortmund, krfr. Stadt;NAT;Nationalität;NATD;Deutsche;481432
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05913;    Dortmund, krfr. Stadt;NAT;Nationalität;NATA;Ausländer;106818
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05914;    Hagen, krfr. Stadt;NAT;Nationalität;;Insgesamt;188686
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05914;    Hagen, krfr. Stadt;NAT;Nationalität;NATD;Deutsche;152167
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05914;    Hagen, krfr. Stadt;NAT;Nationalität;NATA;Ausländer;36519
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05915;    Hamm, krfr. Stadt;NAT;Nationalität;;Insgesamt;179916
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05915;    Hamm, krfr. Stadt;NAT;Nationalität;NATD;Deutsche;151324
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05915;    Hamm, krfr. Stadt;NAT;Nationalität;NATA;Ausländer;28592
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05916;    Herne, krfr. Stadt;NAT;Nationalität;;Insgesamt;156449
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05916;    Herne, krfr. Stadt;NAT;Nationalität;NATD;Deutsche;128345
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05916;    Herne, krfr. Stadt;NAT;Nationalität;NATA;Ausländer;28104
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954;    Ennepe-Ruhr-Kreis;NAT;Nationalität;;Insgesamt;324106
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954;    Ennepe-Ruhr-Kreis;NAT;Nationalität;NATD;Deutsche;289817
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954;    Ennepe-Ruhr-Kreis;NAT;Nationalität;NATA;Ausländer;34289
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954004;      Breckerfeld, Stadt;NAT;Nationalität;;Insgesamt;8943
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954004;      Breckerfeld, Stadt;NAT;Nationalität;NATD;Deutsche;8499
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954004;      Breckerfeld, Stadt;NAT;Nationalität;NATA;Ausländer;444
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954008;      Ennepetal, Stadt;NAT;Nationalität;;Insgesamt;30142
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954008;      Ennepetal, Stadt;NAT;Nationalität;NATD;Deutsche;26631
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954008;      Ennepetal, Stadt;NAT;Nationalität;NATA;Ausländer;3511
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954012;      Gevelsberg, Stadt;NAT;Nationalität;;Insgesamt;30701
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954012;      Gevelsberg, Stadt;NAT;Nationalität;NATD;Deutsche;26547
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954012;      Gevelsberg, Stadt;NAT;Nationalität;NATA;Ausländer;4154
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954016;      Hattingen, Stadt;NAT;Nationalität;;Insgesamt;54438
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954016;      Hattingen, Stadt;NAT;Nationalität;NATD;Deutsche;49190
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954016;      Hattingen, Stadt;NAT;Nationalität;NATA;Ausländer;5248
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954020;      Herdecke, Stadt;NAT;Nationalität;;Insgesamt;22755
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954020;      Herdecke, Stadt;NAT;Nationalität;NATD;Deutsche;21036
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954020;      Herdecke, Stadt;NAT;Nationalität;NATA;Ausländer;1719
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954024;      Schwelm, Stadt;NAT;Nationalität;;Insgesamt;28537
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954024;      Schwelm, Stadt;NAT;Nationalität;NATD;Deutsche;24648
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954024;      Schwelm, Stadt;NAT;Nationalität;NATA;Ausländer;3889
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954028;      Sprockhövel, Stadt;NAT;Nationalität;;Insgesamt;24739
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954028;      Sprockhövel, Stadt;NAT;Nationalität;NATD;Deutsche;23340
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954028;      Sprockhövel, Stadt;NAT;Nationalität;NATA;Ausländer;1399
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954032;      Wetter (Ruhr), Stadt;NAT;Nationalität;;Insgesamt;27392
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954032;      Wetter (Ruhr), Stadt;NAT;Nationalität;NATD;Deutsche;24801
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954032;      Wetter (Ruhr), Stadt;NAT;Nationalität;NATA;Ausländer;2591
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954036;      Witten, Stadt;NAT;Nationalität;;Insgesamt;96459
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954036;      Witten, Stadt;NAT;Nationalität;NATD;Deutsche;85125
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05954036;      Witten, Stadt;NAT;Nationalität;NATA;Ausländer;11334
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958;    Hochsauerlandkreis;NAT;Nationalität;;Insgesamt;259777
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958;    Hochsauerlandkreis;NAT;Nationalität;NATD;Deutsche;236033
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958;    Hochsauerlandkreis;NAT;Nationalität;NATA;Ausländer;23744
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958004;      Arnsberg, Stadt;NAT;Nationalität;;Insgesamt;73456
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958004;      Arnsberg, Stadt;NAT;Nationalität;NATD;Deutsche;66059
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958004;      Arnsberg, Stadt;NAT;Nationalität;NATA;Ausländer;7397
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958008;      Bestwig;NAT;Nationalität;;Insgesamt;10623
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958008;      Bestwig;NAT;Nationalität;NATD;Deutsche;9356
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958008;      Bestwig;NAT;Nationalität;NATA;Ausländer;1267
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958012;      Brilon, Stadt;NAT;Nationalität;;Insgesamt;25451
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958012;      Brilon, Stadt;NAT;Nationalität;NATD;Deutsche;23635
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958012;      Brilon, Stadt;NAT;Nationalität;NATA;Ausländer;1816
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958016;      Eslohe (Sauerland);NAT;Nationalität;;Insgesamt;8811
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958016;      Eslohe (Sauerland);NAT;Nationalität;NATD;Deutsche;8200
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958016;      Eslohe (Sauerland);NAT;Nationalität;NATA;Ausländer;611
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958020;      Hallenberg, Stadt;NAT;Nationalität;;Insgesamt;4465
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958020;      Hallenberg, Stadt;NAT;Nationalität;NATD;Deutsche;4057
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958020;      Hallenberg, Stadt;NAT;Nationalität;NATA;Ausländer;408
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958024;      Marsberg, Stadt;NAT;Nationalität;;Insgesamt;19540
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958024;      Marsberg, Stadt;NAT;Nationalität;NATD;Deutsche;18210
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958024;      Marsberg, Stadt;NAT;Nationalität;NATA;Ausländer;1330
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958028;      Medebach, Stadt;NAT;Nationalität;;Insgesamt;8000
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958028;      Medebach, Stadt;NAT;Nationalität;NATD;Deutsche;7281
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958028;      Medebach, Stadt;NAT;Nationalität;NATA;Ausländer;719
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958032;      Meschede, Stadt;NAT;Nationalität;;Insgesamt;29786
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958032;      Meschede, Stadt;NAT;Nationalität;NATD;Deutsche;26746
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958032;      Meschede, Stadt;NAT;Nationalität;NATA;Ausländer;3040
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958036;      Olsberg, Stadt;NAT;Nationalität;;Insgesamt;14430
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958036;      Olsberg, Stadt;NAT;Nationalität;NATD;Deutsche;13515
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05958036;      Olsberg, Stadt;NAT;Nationalität;NATA;Ausländer;915
